IA category,Subcategory,Sub-subcategory,Page,Current URL,Final URL,Original backend source,New backend source,Platform specific,Version switcher,Classic or Samsara?,Samsara-related,New or existing?,Update/Needed for preview launch?,Deprecation path,Notes
Build a backend,Functions,N/a,Calling DynamoDB using AWS Cognito triggers,https://docs.amplify.aws/guides/functions/cognito-trigger-lambda-dynamodb/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/functions/cognito-trigger-lambda-dynamodb/,src/pages/guides/functions/cognito-trigger-lambda-dynamodb/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/functions/cognito-trigger-lambda-dynamodb/index.mdx,JavaScript (web),No,Classic,No,Existing,No,No,update folder name
Build a backend,Functions,N/a,Overview,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/functions/,https://docs.amplify.aws/gen2/build-a-backend/functions/,docs/docs/guides/06_functions/index.mdx,src/pages/gen2/build-a-backend/functions/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Build a backend,Server-Side Rendering,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/server-side-redering/,N/a,src/pages/[platform]/TBD/build-a-backend/sever-side-rendering/index.mdx,JavaScript (web),v6,Classic,No,New,Yes,No,New overview page which may be cards page for launch
Build a backend,Server-Side Rendering,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/server-side-redering/,N/a,src/pages/[platform]/build-a-backend/sever-side-rendering/index.mdx,JavaScript (web),v5,Classic,No,New,Yes,No,New overview page which may be cards page for launch
Build a backend,Server-Side Rendering,N/a,Use Amplify with Next.js,https://docs.amplify.aws/lib-v1/ssr/nextjs/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/server-side-redering/set-up-ssr/,src/pages/lib-v1/ssr/q/platform/[platform].mdx,src/pages/[platform]/TBD/build-a-backend/sever-side-rendering/set-up-ssr/index.mdx,JavaScript (web),v6,Classic,No,Existing,No,No,Auth content is being updated for SSR but will not completely replace this page ; recommend in the future updating this page and splitting content with DataStore own entry - these updates may mean removing this subcategory and moving pages to other subcategories
Build a backend,Server-Side Rendering,N/a,Use Amplify with Next.js,https://docs.amplify.aws/lib/ssr/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/server-side-redering/set-up-ssr/,src/pages/lib/ssr/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/sever-side-rendering/set-up-ssr/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,Auth content is being updated for SSR but will not completely replace this page ; recommend in the future updating this page and splitting content with DataStore own entry - these updates may mean removing this subcategory and moving pages to other subcategories
Build a backend,Utilities,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/utilities/,N/a,src/pages/[platform]/TBD/build-a-backend/utilities/index.mdx,JavaScript (web),v6,Classic,No,New,Yes,No,New overview page which may be cards page for launch
Build a backend,Utilities,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/utilities/,N/a,src/pages/[platform]/build-a-backend/utilities/index.mdx,JavaScript (web),v5,Classic,No,New,Yes,No,New overview page which may be cards page for launch
Build a backend,Utilities,N/a,Service Worker,https://docs.amplify.aws/lib/utilities/serviceworker/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/utilities/service-worker/,src/pages/lib/utilities/serviceworker/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/utilities/service-worker/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,Update folder name
Build a backend,Utilities,N/a,Cache,https://docs.amplify.aws/lib/utilities/cache/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/utilities/cache/,src/pages/lib/utilities/cache/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/utilities/cache/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
Build a backend,Utilities,N/a,Hub,https://docs.amplify.aws/lib-v1/utilities/hub/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/utilities/hub/,src/pages/lib-v1/utilities/hub/q/platform/[platform].mdx,src/pages/[platform]/TBD/build-a-backend/utilities/hub/index.mdx,JavaScript (web),v6,Classic,No,Existing,No,No,
Build a backend,Utilities,N/a,Hub,https://docs.amplify.aws/lib/utilities/hub/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/utilities/hub/,src/pages/lib/utilities/hub/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/utilities/hub/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
Build a backend,Utilities,N/a,Internationalization,https://docs.amplify.aws/lib/utilities/i18n/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/utilities/i18n/,src/pages/lib/utilities/i18n/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/utilities/i18n/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
Build a backend,Utilities,N/a,Logger,https://docs.amplify.aws/lib/utilities/logger/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/utilities/logger/,src/pages/lib/utilities/logger/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/utilities/logger/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
Build a backend,Connect existing AWS resources,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/connect-existing-aws/,N/a,src/pages/[platform]/build-a-backend/connect-existing-aws/index.mdx,JavaScript (web),No,Classic,No,New,"No, Yes",No,New overview page which may be cards page for launch BUT will only be needed if the two new pages are available at launch since a new subcategory ; there are similar pages under other subcategories - may want to look at cross-linking to those pages under this menu as well
Build a backend,Connect existing AWS resources,N/a,Connect a mobile app to AWS resources (with and without CLI) ,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/connect-existing-aws/mobile-app/,N/a,src/pages/[platform]/build-a-backend/connect-existing-aws/mobile-app/index.mdx,JavaScript (web),,Classic,No,New,No,No,There are similar pages under other subcategories - may want to look at cross-linking to those pages under this menu as well
Build a backend,Connect existing AWS resources,N/a,Connect a web app to AWS resources (with and without CLI),N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/connect-existing-aws/web-app/,N/a,src/pages/[platform]/build-a-backend/connect-existing-aws/web-app/index.mdx,JavaScript (web),,Classic,No,New,No,No,There are similar pages under other subcategories - may want to look at cross-linking to those pages under this menu as well
Build a backend,Add any AWS service,N/a,Custom resources,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/custom-resources/extend,https://docs.amplify.aws/gen2/build-a-backend/add-aws-services/overriding-resources/,docs/docs/guides/08_custom-resources/extend.mdx,src/pages/gen2/build-a-backend/add-aws-services/custom-resources/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Build a backend,Add any AWS service,N/a,Overriding resources,N/a - No redirect needed - staging URL --> https://vnext.awsamplifyconsole.com/docs/guides/custom-resources/overriding-resources,https://docs.amplify.aws/gen2/build-a-backend/add-aws-services/custom-resources/,docs/docs/guides/08_custom-resources/overriding-resources.mdx,src/pages/gen2/build-a-backend/add-aws-services/overriding-resources/index.mdx,JavaScript (web),No,Samsara,No,New,Yes,No,ATM don't expect direct links to this page.
Build a backend,Troubleshooting,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/troubleshooting/,N/a,src/pages/[platform]/TBD/build-a-backend/troubleshooting/index.mdx,JavaScript (web),v6,Classic,No,New,Yes,No,New overview page which may be cards page for launch ; should see if troubleshooting from other categories should be moved or cross-listed here
Build a backend,Troubleshooting,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/troubleshooting/,N/a,src/pages/[platform]/build-a-backend/troubleshooting/index.mdx,JavaScript (web),v5,Classic,No,New,Yes,No,New overview page which may be cards page for launch ; should see if troubleshooting from other categories should be moved or cross-listed here
Build a backend,Troubleshooting,N/a,Upgrading Amplify packages,https://docs.amplify.aws/lib-v1/troubleshooting/upgrading/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/troubleshooting/upgrade-amplify-packages/,src/pages/lib-v1/troubleshooting/upgrading/q/platform/[platform].mdx,src/pages/[platform]/TBD/build-a-backend/troubleshooting/upgrade-amplify-packages/index.mdx,JavaScript (web),v6,Classic,No,Existing,No,No,Update folder name
Build a backend,Troubleshooting,N/a,Upgrading Amplify packages,https://docs.amplify.aws/lib/troubleshooting/upgrading/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/troubleshooting/upgrade-amplify-packages/,src/pages/lib/troubleshooting/upgrading/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/troubleshooting/upgrade-amplify-packages/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,Update folder name
Build a backend,Troubleshooting,N/a,Typescript Strict Mode,https://docs.amplify.aws/lib/troubleshooting/strict-mode/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/troubleshooting/strict-mode/,src/pages/lib/troubleshooting/strict-mode/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/troubleshooting/strict-mode/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
Build a backend,More features,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/more-features/,N/a,src/pages/[platform]/TBD/build-a-backend/more-features/index.mdx,JavaScript (web),v6,Classic,No,New,Yes,No,New overview page which may be cards page for launch BUT should likely have brief intro to each major sub-subcategory here
Build a backend,More features,N/a,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/more-features/,N/a,src/pages/[platform]/build-a-backend/more-features/index.mdx,JavaScript (web),v5,Classic,No,New,Yes,No,New overview page which may be cards page for launch BUT should likely have brief intro to each major sub-subcategory here
Build a backend,More features,Analytics,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/,N/a,src/pages/[platform]/TBD/build-a-backend/more-features/analytics/index.mdx,JavaScript (web),v6,Classic,No,New,Yes,No,New overview page which may be cards page for launch 
Build a backend,More features,Analytics,Overview,N/A - No redirect needed - example final URL -->,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/,N/a,src/pages/[platform]/build-a-backend/more-features/analytics/index.mdx,JavaScript (web),v5,Classic,No,New,Yes,No,New overview page which may be cards page for launch 
Build a backend,More features,Analytics,Set up Amplify Analytics,https://docs.amplify.aws/lib-v1/analytics/getting-started/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/set-up-analytics/,src/pages/lib-v1/analytics/getting-started/q/platform/[platform].mdx,src/pages/[platform]/TBD/build-a-backend/more-features/analytics/set-up-analytics/index.mdx,JavaScript (web),v6,Classic,No,Existing,No,No,Update page name
Build a backend,More features,Analytics,Set up Amplify Analytics,https://docs.amplify.aws/lib/analytics/getting-started/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/set-up-analytics/,src/pages/lib/analytics/getting-started/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/analytics/set-up-analytics/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,Update page name
Build a backend,More features,Analytics,Record events,https://docs.amplify.aws/lib-v1/analytics/record/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/record-events/,src/pages/lib-v1/analytics/record/q/platform/[platform].mdx,src/pages/[platform]/TBD/build-a-backend/more-features/analytics/record-events/index.mdx,JavaScript (web),v6,Classic,No,Existing,No,No,
Build a backend,More features,Analytics,Record events,https://docs.amplify.aws/lib/analytics/record/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/record-events/,src/pages/lib/analytics/record/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/analytics/record-events/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
Build a backend,More features,Analytics,Identify user,https://docs.amplify.aws/lib-v1/analytics/identifyuser/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/identify-user/,src/pages/lib-v1/analytics/identifyuser/q/platform/[platform].mdx,src/pages/[platform]/TBD/build-a-backend/more-features/analytics/identify-user/index.mdx,JavaScript (web),v6,Classic,No,Existing,No,No,
Build a backend,More features,Analytics,Update an endpoint,https://docs.amplify.aws/lib/analytics/update-endpoint/q/platform/js/,https://docs.amplify.aws/javascript/build-a-backend/more-features/analytics/update-endpoint/,src/pages/lib/analytics/update-endpoint/q/platform/[platform].mdx,src/pages/[platform]/build-a-backend/more-features/analytics/update-endpoint/index.mdx,JavaScript (web),v5,Classic,No,Existing,No,No,
